img_path,title,author,era,style,h1,s1,v1,h2,s2,v2,h3,s3,v3,product_id
The_Grand_Canyon_Of_The_Yellowstone_(1893-1901)_.jpg,The Grand Canyon Of The Yellowstone (1893-1901) ,Thomas Moran,"American, 1837-1926",Landscape,29,31,28,27,23,53,37,16,78,2290
"Index_Peak,_Clark’s_Fork,_Wyoming_(1892)_.jpg","Index Peak, Clark’s Fork, Wyoming (1892) ",Thomas Moran,"American, 1837-1926",Landscape,32,30,46,45,33,62,57,14,69,2291
"Hacienda_on_the_Lerma_River,_San_Juan,_Mexico_(1892)_.jpg","Hacienda on the Lerma River, San Juan, Mexico (1892) ",Thomas Moran,"American, 1837-1926",Landscape,41,26,29,58,11,62,47,19,50,2292
"Green_River,_Wyoming_Territory_(1879)_.jpg","Green River, Wyoming Territory (1879) ",Thomas Moran,"American, 1837-1926",Landscape,32,37,61,45,13,58,27,50,56,2293
"Green_River_from_the_Ferry,_Wyoming_Territory_(1889)_.jpg","Green River from the Ferry, Wyoming Territory (1889) ",Thomas Moran,"American, 1837-1926",Landscape,55,5,74,40,29,57,46,15,64,2294
"Entrance_To_The_Grand_Canal,_Venice_(1915)_.jpg","Entrance To The Grand Canal, Venice (1915) ",Thomas Moran,"American, 1837-1926",Landscape,72,6,64,32,45,35,152,10,53,2295
"Yellowstone,_Hot_Springs_(1892)_.jpg","Yellowstone, Hot Springs (1892) ",Thomas Moran,"American, 1837-1926",Landscape,40,32,72,45,17,40,40,32,59,2296
"Toltec_Gorge,_Colorado_(1881)_.jpg","Toltec Gorge, Colorado (1881) ",Thomas Moran,"American, 1837-1926",Landscape,29,44,47,29,44,26,39,14,66,2297
Venice_(1900)_.jpg,Venice (1900) ,Thomas Moran,"American, 1837-1926",Landscape,64,10,66,53,32,34,95,10,55,2298
"Toltec_Gorge_and_Eva_Cliff_from_the_West,_Colorado_(1892)_.jpg","Toltec Gorge and Eva Cliff from the West, Colorado (1892) ",Thomas Moran,"American, 1837-1926",Landscape,38,18,61,29,36,46,25,43,24,2299
"The_Upper_End_of_Little_Cottonwood_Canyon,_Wasatch_Range,_near_Ogden,_Utah_(1879)_.jpg","The Upper End of Little Cottonwood Canyon, Wasatch Range, near Ogden, Utah (1879) ",Thomas Moran,"American, 1837-1926",Landscape,50,15,66,59,6,76,43,34,52,2300
Twilight_Landscape_(Flight_Into_Egypt)_(1878)_.jpg,Twilight Landscape (Flight Into Egypt) (1878) ,Thomas Moran,"American, 1837-1926",Landscape,36,67,18,41,91,84,33,85,48,2301
"Near_Meadow_Creek,_Utah_(1871)_.jpg","Near Meadow Creek, Utah (1871) ",Thomas Moran,"American, 1837-1926",Landscape,37,39,58,31,43,38,45,10,81,2302
"The_Cañon_Of_The_Belle_Fourche,_Wyoming_(1892)_.jpg","The Cañon Of The Belle Fourche, Wyoming (1892) ",Thomas Moran,"American, 1837-1926",Landscape,28,11,66,13,9,35,250,2,81,2303
"Above_Tower_Falls,_Yellowstone_(1872)_.jpg","Above Tower Falls, Yellowstone (1872) ",Thomas Moran,"American, 1837-1926",Landscape,65,16,85,58,8,27,61,15,58,2304
The_Receding_Wave_(1909)_.jpg,The Receding Wave (1909) ,Thomas Moran,"American, 1837-1926",Landscape,48,43,52,51,23,78,83,26,22,2305
"Shin-Au-Av-Tu-Weap_(God_Land),_Cañon_Of_The_Colorado._Utah_Ter._(1873-1874)_.jpg","Shin-Au-Av-Tu-Weap (God Land), Cañon Of The Colorado. Utah Ter. (1873-1874) ",Thomas Moran,"American, 1837-1926",Landscape,23,22,57,16,45,38,48,12,78,2306
Rainbow_Over_The_Grand_Canyon_Of_The_Yellowstone_(1900)_.jpg,Rainbow Over The Grand Canyon Of The Yellowstone (1900) ,Thomas Moran,"American, 1837-1926",Landscape,25,26,70,39,24,90,28,36,29,2307
"Mammoth_Hot_Springs,_Yellowstone_(1872)_.jpg","Mammoth Hot Springs, Yellowstone (1872) ",Thomas Moran,"American, 1837-1926",Landscape,37,8,87,284,8,53,31,14,77,2308
"Excelsior_Geyser,_Yellowstone_Park_(1873)_.jpg","Excelsior Geyser, Yellowstone Park (1873) ",Thomas Moran,"American, 1837-1926",Landscape,40,29,84,44,49,38,38,37,63,2309
"Cliffs_Of_The_Upper_Colorado_River,_Wyoming_Territory_(1882)_.jpg","Cliffs Of The Upper Colorado River, Wyoming Territory (1882) ",Thomas Moran,"American, 1837-1926",Landscape,37,53,21,39,39,64,38,40,43,2310
The_Golden_Hour_(1875)_.jpg,The Golden Hour (1875) ,Thomas Moran,"American, 1837-1926",Landscape,25,82,73,42,71,93,22,87,40,2311
Under_The_Trees_(1882)_.jpg,Under The Trees (1882) ,Thomas Moran,"American, 1837-1926",Landscape,51,60,11,51,55,33,42,36,73,2312
"Moonrise,_Chioggia,_Venice_(1897)_.jpg","Moonrise, Chioggia, Venice (1897) ",Thomas Moran,"American, 1837-1926",Landscape,57,12,57,47,30,36,42,14,78,2313
Mountain_Landscape_Book;_Picturesque_California_and_the_Region_West_of_the_Rocky_Mountains_from_Alaska_to_Mexico_(1887)_.jpg,Mountain Landscape Book; Picturesque California and the Region West of the Rocky Mountains from Alaska to Mexico (1887) ,Thomas Moran,"American, 1837-1926",Abstract,8,59,55,343,12,13,34,27,54,2314
"Sunset_Santa_Maria_and_the_Ducal_Palace,_Venice_(1902)_.jpg","Sunset Santa Maria and the Ducal Palace, Venice (1902) ",Thomas Moran,"American, 1837-1926",Landscape,39,66,27,41,33,81,38,50,61,2315
"Grand_Canyon,_Arizona_(1913)_.jpg","Grand Canyon, Arizona (1913) ",Thomas Moran,"American, 1837-1926",Landscape,24,24,38,36,24,62,25,46,17,2316
Reception_of_Dominique_de_Gourgues_by_the_Indians_( 1877)_.jpg,Reception of Dominique de Gourgues by the Indians ( 1877) ,Thomas Moran,"American, 1837-1926",Figurative,31,72,14,51,72,49,42,76,29,2317
"Venice,_Grand_Canal_(1903)_.jpg","Venice, Grand Canal (1903) ",Thomas Moran,"American, 1837-1926",Landscape,42,20,64,33,28,37,40,24,83,2318
Harbor_Scene_(1885)_.jpg,Harbor Scene (1885) ,Thomas Moran,"American, 1837-1926",Landscape,35,34,65,41,36,88,35,30,36,2319
A_Fisherman’s_Daughter_(1873)_.jpg,A Fisherman’s Daughter (1873) ,Winslow Homer,"American, 1836-1910",Figurative,37,6,71,42,36,36,28,34,61,2320
A_Light_on_the_Sea_(1897)_.jpg,A Light on the Sea (1897) ,Winslow Homer,"American, 1836-1910",Figurative,52,10,73,25,26,18,72,6,49,2321
A_Sick_Chicken_(1874)_.jpg,A Sick Chicken (1874) ,Winslow Homer,"American, 1836-1910",Figurative,36,22,52,42,31,28,32,18,80,2322
A_Visit_from_the_Old_Mistress_(1876)_.jpg,A Visit from the Old Mistress (1876) ,Winslow Homer,"American, 1836-1910",Figurative,317,10,13,37,19,53,16,35,31,2323
Autumn_(1877)_.jpg,Autumn (1877) ,Winslow Homer,"American, 1836-1910",Figurative,21,68,20,22,72,37,40,26,64,2324
Berry_Pickers_(1873)_.jpg,Berry Pickers (1873) ,Winslow Homer,"American, 1836-1910",Figurative,46,19,61,49,6,88,50,35,42,2325
Blackboard_(1877)_.jpg,Blackboard (1877) ,Winslow Homer,"American, 1836-1910",Figurative,31,14,24,27,24,56,45,10,91,2326
Boy_on_a_Raft_(1879)_.jpg,Boy on a Raft (1879) ,Winslow Homer,"American, 1836-1910",Figurative,52,19,48,51,12,80,54,15,59,2327
Boys_Wading_(1873)_.jpg,Boys Wading (1873) ,Winslow Homer,"American, 1836-1910",Figurative,117,4,84,95,8,41,35,25,78,2328
Breezing_Up_(A_Fair_Wind)_(1873-1876)_.jpg,Breezing Up (A Fair Wind) (1873-1876) ,Winslow Homer,"American, 1836-1910",Figurative,49,15,59,42,25,19,69,10,41,2329
"Campfire,_Adirondacks_(1892)_.jpg","Campfire, Adirondacks (1892) ",Winslow Homer,"American, 1836-1910",Figurative,61,8,21,47,11,80,50,11,44,2330
Croquet_Scene_(1866)_.jpg,Croquet Scene (1866) ,Winslow Homer,"American, 1836-1910",Figurative,38,51,34,91,7,65,35,64,21,2331
Dad’s_Coming!_(1873)_.jpg,Dad’s Coming! (1873) ,Winslow Homer,"American, 1836-1910",Figurative,25,33,23,58,13,62,40,24,42,2332
Danger_(1883-1887)_.jpg,Danger (1883-1887) ,Winslow Homer,"American, 1836-1910",Figurative,26,39,38,36,20,80,33,21,48,2333
Dressing_for_the_Carnival_(1877)_.jpg,Dressing for the Carnival (1877) ,Winslow Homer,"American, 1836-1910",Figurative,55,42,16,46,26,54,45,39,31,2334
Four_Fishwives_on_the_Beach_(1881)_.jpg,Four Fishwives on the Beach (1881) ,Winslow Homer,"American, 1836-1910",Figurative,40,16,91,32,17,44,37,20,74,2335
Fresh_Eggs_(1874)_.jpg,Fresh Eggs (1874) ,Winslow Homer,"American, 1836-1910",Figurative,29,22,82,25,41,26,28,48,54,2336
Girl_Carrying_a_Basket_(1882)_.jpg,Girl Carrying a Basket (1882) ,Winslow Homer,"American, 1836-1910",Figurative,38,13,87,37,27,70,44,37,46,2337
Girl_with_Hay_Rake_(1878)_.jpg,Girl with Hay Rake (1878) ,Winslow Homer,"American, 1836-1910",Figurative,77,30,24,45,12,84,58,35,36,2338
"Home,Sweet_Home_(c._1863)_.jpg","Home,Sweet Home (c. 1863) ",Winslow Homer,"American, 1836-1910",Figurative,119,7,74,29,31,43,25,36,20,2339
In_the_Garden_(Rustic_Courtship)_(1874)_.jpg,In the Garden (Rustic Courtship) (1874) ,Winslow Homer,"American, 1836-1910",Figurative,25,39,52,41,16,81,73,21,29,2340
Mending_the_Nets_(1882)_.jpg,Mending the Nets (1882) ,Winslow Homer,"American, 1836-1910",Figurative,28,35,62,24,42,30,36,19,91,2341
On_the_Fence_(1878)_.jpg,On the Fence (1878) ,Winslow Homer,"American, 1836-1910",Figurative,44,21,56,36,20,84,51,32,31,2342
On_the_Stile_(1878)_.jpg,On the Stile (1878) ,Winslow Homer,"American, 1836-1910",Figurative,57,12,62,43,17,87,41,30,34,2343
Snap_the_Whip_(1872)_.jpg,Snap the Whip (1872) ,Winslow Homer,"American, 1836-1910",Figurative,49,52,22,150,8,66,53,45,40,2344
"The_Bridle_Path,_White_Mountains_(1868)_.jpg","The Bridle Path, White Mountains (1868) ",Winslow Homer,"American, 1836-1910",Figurative,28,32,25,59,19,63,37,28,44,2345
The_Brierwood_Pipe_(1864)_.jpg,The Brierwood Pipe (1864) ,Winslow Homer,"American, 1836-1910",Figurative,17,49,42,172,14,77,16,50,19,2346
The_Country_School_(1871)_.jpg,The Country School (1871) ,Winslow Homer,"American, 1836-1910",Figurative,23,44,54,13,59,25,25,23,71,2347
The_Dinner_Horn_(Blowing_the_Horn_at_Seaside)_(1870)_.jpg,The Dinner Horn (Blowing the Horn at Seaside) (1870) ,Winslow Homer,"American, 1836-1910",Figurative,60,9,70,60,34,21,49,26,41,2348
The_Flirt_(1874)_.jpg,The Flirt (1874) ,Winslow Homer,"American, 1836-1910",Figurative,48,9,53,53,18,25,37,34,75,2349
A_Seamstress_(1892)_.jpg,A Seamstress (1892) ,Édouard Vuillard,"French, 1868-1940",Figurative,36,37,41,28,62,19,42,31,72,2350
Breakfast_(1894)_.jpg,Breakfast (1894) ,Édouard Vuillard,"French, 1868-1940",Figurative,30,27,52,29,36,32,38,16,69,2351
Child_Wearing_a_Red_Scarf_(c._1891)_.jpg,Child Wearing a Red Scarf (c. 1891) ,Édouard Vuillard,"French, 1868-1940",Figurative,28,19,24,34,21,66,26,40,49,2352
The Luncheon_(ca. 1895)_.jpg,The Luncheon (ca. 1895) ,Édouard Vuillard,"French, 1868-1940",Figurative,43,24,46,51,6,75,23,21,17,2353
Ker-Xavier_Roussel_(c.1904)_.jpg,Ker-Xavier Roussel (c.1904) ,Édouard Vuillard,"French, 1868-1940",Figurative,37,51,45,68,3,87,42,29,64,2354
Madame_Bonnard_(1895-1900)_.jpg,Madame Bonnard (1895-1900) ,Édouard Vuillard,"French, 1868-1940",Figurative,30,27,20,37,15,74,32,42,51,2355
"Self-Portrait,_Aged_21_(1889)_.jpg","Self-Portrait, Aged 21 (1889) ",Édouard Vuillard,"French, 1868-1940",Figurative,33,20,30,33,25,14,30,16,55,2356
The_Art_Dealers_(The_Bernheim-Jeune_Brothers)_(1908)_.jpg,The Art Dealers (The Bernheim-Jeune Brothers) (1908) ,Édouard Vuillard,"French, 1868-1940",Figurative,21,58,59,30,58,32,30,38,74,2357
The_Conversation_(1891)_.jpg,The Conversation (1891) ,Édouard Vuillard,"French, 1868-1940",Figurative,36,31,68,11,40,22,34,46,53,2358
The_Fireplace_(1901)_.jpg,The Fireplace (1901) ,Édouard Vuillard,"French, 1868-1940",Figurative,12,25,12,20,26,65,22,36,43,2359
The_Yellow_Curtain_(c._1893)_.jpg,The Yellow Curtain (c. 1893) ,Édouard Vuillard,"French, 1868-1940",Figurative,40,67,60,42,25,64,28,25,22,2360
Théodore_Duret_(1912)_.jpg,Théodore Duret (1912) ,Édouard Vuillard,"French, 1868-1940",Figurative,40,19,72,22,42,33,30,32,55,2361
Two_Women_Drinking_Coffee_(c._1893)_.jpg,Two Women Drinking Coffee (c. 1893) ,Édouard Vuillard,"French, 1868-1940",Figurative,37,46,30,38,18,70,33,43,55,2362
Woman_in_a_Striped_Dress_(1895)_.jpg,Woman in a Striped Dress (1895) ,Édouard Vuillard,"French, 1868-1940",Figurative,6,26,28,40,23,74,34,29,46,2363
Woman_in_Black_(c._1891)_.jpg,Woman in Black (c. 1891) ,Édouard Vuillard,"French, 1868-1940",Figurative,30,41,21,44,31,66,31,41,33,2364
Woman_Sitting_by_the_Fireside_(c._1894)_.jpg,Woman Sitting by the Fireside (c. 1894) ,Édouard Vuillard,"French, 1868-1940",Figurative,38,39,43,29,43,24,41,28,71,2365
Women_Sewing_(c._1912)_.jpg,Women Sewing (c. 1912) ,Édouard Vuillard,"French, 1868-1940",Figurative,41,16,72,22,37,54,19,45,36,2366
Album_Cover_for_Landscapes_and_Interiors_(1899)_.jpg,Album Cover for Landscapes and Interiors (1899) ,Édouard Vuillard,"French, 1868-1940",Abstract,24,5,87,21,9,59,122,3,30,2367
Au_lit_In_Bed_1891.jpg,Au lit In Bed 1891,Édouard Vuillard,"French, 1868-1940",Abstract,47,16,67,53,12,78,34,29,45,2368
Four_Ladies_with_Fancy_Hats_(1892-1893)_.jpg,Four Ladies with Fancy Hats (1892-1893) ,Édouard Vuillard,"French, 1868-1940",Abstract,39,16,86,265,11,18,55,17,49,2369
Interior_at_Saint-Jacut_(1909)_.jpg,Interior at Saint-Jacut (1909) ,Édouard Vuillard,"French, 1868-1940",Abstract,27,24,56,28,30,43,38,8,77,2370
Interior_with_Pink_Wallpaper_III_(1899)_.jpg,Interior with Pink Wallpaper III (1899) ,Édouard Vuillard,"French, 1868-1940",Abstract,20,35,56,46,9,88,41,29,78,2371
The_Avenue_(1899)_.jpg,The Avenue (1899) ,Édouard Vuillard,"French, 1868-1940",Abstract,65,24,73,50,11,94,217,51,47,2372
"The_Cook,_plate_eleven_from_Landscapes_and_Interiors_(1899)_.jpg","The Cook, plate eleven from Landscapes and Interiors (1899) ",Édouard Vuillard,"French, 1868-1940",Abstract,19,9,27,47,10,87,39,10,59,2373
"The_Pastry_Shop,_from_‘Landscapes_and_Interiors’_(1899)_.jpg","The Pastry Shop, from ‘Landscapes and Interiors’ (1899) ",Édouard Vuillard,"French, 1868-1940",Abstract,30,31,60,41,6,89,53,24,23,2374
"Across_the_Fields,_plate_three_from_Landscapes_and_Interiors_(1899)_.jpg","Across the Fields, plate three from Landscapes and Interiors (1899) ",Édouard Vuillard,"French, 1868-1940",Landscape,191,11,73,70,3,90,113,13,55,2375
Landscape_of_the_Ile-de-France_(c._1894)_.jpg,Landscape of the Ile-de-France (c. 1894) ,Édouard Vuillard,"French, 1868-1940",Landscape,50,44,36,57,7,82,193,16,62,2376
Place_Vintimille_(1911)_.jpg,Place Vintimille (1911) ,Édouard Vuillard,"French, 1868-1940",Landscape,47,26,56,41,21,76,38,36,41,2377
Repast_in_a_Garden_(1898)_.jpg,Repast in a Garden (1898) ,Édouard Vuillard,"French, 1868-1940",Landscape,36,42,46,39,28,72,47,23,24,2378
The_Beach_at_Saint-Jacut_(1909)_.jpg,The Beach at Saint-Jacut (1909) ,Édouard Vuillard,"French, 1868-1940",Landscape,121,1,59,40,10,72,53,7,43,2379
River_Landscape_with_Rapids_(1911–24)_.jpg,River Landscape with Rapids (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,32,11,59,38,21,81,60,6,39,2380
Here_they_are_again!_(circa_1910)_.jpg,Here they are again! (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,39,12,95,46,24,70,67,9,82,2381
Hot_or_Cold_(1911–24)_.jpg,Hot or Cold (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,53,19,75,46,21,91,86,13,58,2382
Industrial_Buildings_At_Night_(1911–24)_.jpg,Industrial Buildings At Night (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,76,2,19,142,3,23,110,2,20,2383
Joie_de_Campagne_(Pleasures_of_the_Countryside)_(circa_1910)_.jpg,Joie de Campagne (Pleasures of the Countryside) (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,40,25,76,40,18,91,39,25,49,2384
La_Lutte_Eternelle_(The_Eternal_Struggle)_(1911–24)_.jpg,La Lutte Eternelle (The Eternal Struggle) (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,32,15,55,33,17,87,32,16,29,2385
Landscape_with_a_House_(1911–24)_.jpg,Landscape with a House (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,32,23,44,35,19,89,34,22,59,2386
Landscape_with_Bridge_and_Cypress_Trees_(1911–24)_.jpg,Landscape with Bridge and Cypress Trees (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,31,26,93,17,52,75,24,39,87,2387
Lone_Figure_in_a_Forest_(1911–24)_.jpg,Lone Figure in a Forest (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,29,34,95,13,59,69,16,59,78,2388
Low_Buildings_and_Doorway_(1911–24)_.jpg,Low Buildings and Doorway (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,20,50,88,30,17,96,25,35,94,2389
Magical_Holy_Mountain_within_a_Lotus-filled_Sea_(1911–24)_.jpg,Magical Holy Mountain within a Lotus-filled Sea (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,41,14,26,43,28,50,41,19,81,2390
Newly_Hatched_Bird_of_Prey_(circa_1910)_.jpg,Newly Hatched Bird of Prey (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,184,23,52,46,15,25,189,40,41,2391
"Paradise,_Jes’_Billy_an’_me,_an_all_the_world_great_big_caves_of_sugar_(circa_1910)_.jpg","Paradise, Jes’ Billy an’ me, an all the world great big caves of sugar (circa 1910) ",Herbert Crowley,"English, 1873 – 1937",Illustration,46,8,89,75,15,74,66,13,82,2392
Four_Landscapes_(1911–24)_.jpg,Four Landscapes (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,18,49,79,32,20,95,22,39,87,2393
Rural_Landscape_(1911–24)_.jpg,Rural Landscape (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,34,20,47,36,18,87,35,19,61,2394
Rye_(circa_1911)_.jpg,Rye (circa 1911) ,Herbert Crowley,"English, 1873 – 1937",Illustration,42,16,85,41,14,29,41,13,56,2395
The_Crystal_Bowl_(1911–24)_.jpg,The Crystal Bowl (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,31,24,80,32,25,59,32,23,72,2396
The_Martyrs_–_A_Futurist’s_Funeral_Going_Round_a_Corner_(1910–24)_.jpg,The Martyrs – A Futurist’s Funeral Going Round a Corner (1910–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,31,26,90,31,31,27,31,25,57,2397
The_Prince’s_Promenade_(circa_1910)_.jpg,The Prince’s Promenade (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,36,39,69,170,14,66,161,12,35,2398
The_Sultan_Rests_(1911–24)_.jpg,The Sultan Rests (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,36,36,73,44,22,82,33,33,59,2399
The_‘Wiggle_Much’_Creature_on_a_Tree_Stump_Looking_at_a_Bug_(circa_1910)_.jpg,The ‘Wiggle Much’ Creature on a Tree Stump Looking at a Bug (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,27,28,61,37,17,82,30,20,68,2400
There_is_a_Happy_Land_(circa_1910)_.jpg,There is a Happy Land (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,42,25,66,43,23,81,37,31,50,2401
Two_Cloaked_Figures_in_a_Boat_(1911–24)_.jpg,Two Cloaked Figures in a Boat (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,163,14,31,136,11,37,188,14,23,2402
Two_Rabbits_in_a_Wood_(circa_1910)_.jpg,Two Rabbits in a Wood (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,110,12,48,107,11,61,102,11,77,2403
‘Wiggle_Much’_Baby_Hiding_from_Mama_(circa_1910)_.jpg,‘Wiggle Much’ Baby Hiding from Mama (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,164,21,48,51,8,88,107,12,64,2404
‘Wiggle_Much’_Sketches_(circa_1910)_.jpg,‘Wiggle Much’ Sketches (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,39,11,72,39,12,79,39,12,59,2405
Bottledogs!_Bottledogs!_Who_buy_Bottledogs_(circa_1910)_.jpg,Bottledogs! Bottledogs! Who buy Bottledogs (circa 1910) ,Herbert Crowley,"English, 1873 – 1937",Illustration,48,16,47,39,23,89,37,20,73,2406
A_Dark_Landscape_(1912–24)_.jpg,A Dark Landscape (1912–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,37,11,23,31,18,42,32,16,30,2407
A_Fantastic_Tiered_Structure_(1911–24)_.jpg,A Fantastic Tiered Structure (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,31,14,87,30,17,35,31,12,62,2408
A_Hooded_Figure_in_a_Landscape_(1911–24)_.jpg,A Hooded Figure in a Landscape (1911–24) ,Herbert Crowley,"English, 1873 – 1937",Illustration,61,6,32,37,9,23,48,10,42,2409
Two_Gentlemen_Shooting.jpg,Two Gentlemen Shooting,George Stubbs,"English, 1724-1806",Landscape,46,25,78,37,44,44,33,55,27,2410
"Turf,_with_Jockey_up,_at_Newmarket_(ca._1766)_.jpg","Turf, with Jockey up, at Newmarket (ca. 1766) ",George Stubbs,"English, 1724-1806",Animals,50,5,77,32,65,19,29,50,51,2411
Two_Gentlemen_Going_a_Shooting_(1768)_.jpg,Two Gentlemen Going a Shooting (1768) ,George Stubbs,"English, 1724-1806",Figurative,44,8,83,42,42,31,37,34,52,2412
Water_Spaniel_(1769)_.jpg,Water Spaniel (1769) ,George Stubbs,"English, 1724-1806",Animals,28,24,73,15,10,7,26,34,41,2413
Zebra_(1763)_.jpg,Zebra (1763) ,George Stubbs,"English, 1724-1806",Animals,45,49,31,33,39,15,35,26,58,2414
Self-Portrait_(ca._1759)_.jpg,Self-Portrait (ca. 1759) ,George Stubbs,"English, 1724-1806",Figurative,29,33,13,29,0,99,31,38,49,2415
The_Countess_of_Coningsby_in_the_Costume_of_the_Charlton_Hunt_(ca._1760)_.jpg,The Countess of Coningsby in the Costume of the Charlton Hunt (ca. 1760) ,George Stubbs,"English, 1724-1806",Figurative,153,18,38,72,26,18,66,46,33,2416
Pangloss_(1762)_.jpg,Pangloss (1762) ,George Stubbs,"English, 1724-1806",Animals,14,89,24,38,39,85,22,75,50,2417
James_Stanley.jpg,James Stanley,George Stubbs,"English, 1724-1806",Figurative,25,33,64,31,17,4,21,74,36,2418
Reapers.jpg,Reapers,George Stubbs,"English, 1724-1806",Figurative,20,67,9,52,9,79,30,65,49,2419
The_Prince_of_Wales’s_Phaeton.jpg,The Prince of Wales’s Phaeton,George Stubbs,"English, 1724-1806",Figurative,7,9,82,27,51,24,28,33,57,2420
"Newmarket_Heath,_with_a_Rubbing-down_House.jpg","Newmarket Heath, with a Rubbing-down House",George Stubbs,"English, 1724-1806",Landscape,41,65,28,39,6,58,39,53,43,2421
A_Lion_Attacking_a_Stag_(between_1765_and_1766)_.jpg,A Lion Attacking a Stag (between 1765 and 1766) ,George Stubbs,"English, 1724-1806",Animals,13,88,5,26,89,21,39,85,37,2422
"Captain_Samuel_Sharpe_Pocklington_with_His_Wife,_Pleasance,_and_possibly_His_Sister,_Frances_(1769)_.jpg","Captain Samuel Sharpe Pocklington with His Wife, Pleasance, and possibly His Sister, Frances (1769) ",George Stubbs,"English, 1724-1806",Figurative,56,44,15,274,1,77,44,32,39,2423
Eclipse.jpg,Eclipse,George Stubbs,"English, 1724-1806",Animals,37,26,88,30,77,37,36,55,62,2424
A_Repose_after_Shooting_(1770)_.jpg,A Repose after Shooting (1770) ,George Stubbs,"English, 1724-1806",Figurative,26,41,27,29,32,48,19,35,15,2425
Labourers_(1781)_.jpg,Labourers (1781) ,George Stubbs,"English, 1724-1806",Figurative,10,22,17,42,0,99,24,36,54,2426
Mr._Hospey_Walker_(1783)_.jpg,Mr. Hospey Walker (1783) ,George Stubbs,"English, 1724-1806",Figurative,15,1,98,17,25,19,16,20,56,2427
Pangloss_(1762)_.jpg,Pangloss (1762) ,George Stubbs,"English, 1724-1806",Animals,38,39,85,14,89,24,22,75,50,2428
Sleeping_Leopard_(1777)_.jpg,Sleeping Leopard (1777) ,George Stubbs,"English, 1724-1806",Animals,32,76,17,53,0,99,32,64,51,2429
The_Third_Duke_of_Dorset’s_Hunter_with_a_Groom_and_a_Dog_(1768)_.jpg,The Third Duke of Dorset’s Hunter with a Groom and a Dog (1768) ,George Stubbs,"English, 1724-1806",Animals,42,36,43,50,19,70,38,49,18,2430
Lord_Grosvenor’s_Sweet_William_In_A_Landscape_(1779)_.jpg,Lord Grosvenor’s Sweet William In A Landscape (1779) ,George Stubbs,"English, 1724-1806",Animals,55,30,51,44,54,18,78,3,77,2431
Viscount_Gormanston’s_White_Dog_(1781)_.jpg,Viscount Gormanston’s White Dog (1781) ,George Stubbs,"English, 1724-1806",Animals,46,38,23,45,27,67,51,23,42,2432
Studies_for_or_after_‘The_third_Duke_of_Richmond_with_the_Charleton_Hunt’_(late_1750s)_.jpg,Studies for or after ‘The third Duke of Richmond with the Charleton Hunt’ (late 1750s) ,George Stubbs,"English, 1724-1806",Animals,35,54,21,37,44,39,35,29,59,2433
White_Poodle_in_a_Punt_(c._1780)_.jpg,White Poodle in a Punt (c. 1780) ,George Stubbs,"English, 1724-1806",Animals,56,12,69,40,46,42,32,45,20,2434
A_Monkey_(1799)_.jpg,A Monkey (1799) ,George Stubbs,"English, 1724-1806",Animals,34,20,7,27,64,22,28,68,45,2435
Foxhound_(ca._1760)_.jpg,Foxhound (ca. 1760) ,George Stubbs,"English, 1724-1806",Animals,29,26,30,33,10,62,47,18,16,2436
"Freeman,_the_Earl_of_Clarendon’s_gamekeeper,_with_a_dying_doe_and_hound_(1800)_.jpg","Freeman, the Earl of Clarendon’s gamekeeper, with a dying doe and hound (1800) ",George Stubbs,"English, 1724-1806",Animals,41,40,13,24,36,61,33,45,26,2437
Greenland_Falcon_(1780)_.jpg,Greenland Falcon (1780) ,George Stubbs,"English, 1724-1806",Animals,34,34,14,32,23,74,36,27,40,2438
